code,2013
8041,655044
8043,46451
8045,57302
8047,5601
8049,14289
8051,15507
8053,813
8055,6519
8057,1365
8059,551798
8061,1423
8063,8037
8065,7306
8067,53284
8069,315988
8071,14446
8073,5430
8075,22450
8077,147554
8079,721
8081,13103
8083,25642
8085,40713
8087,28404
8089,18703
8091,4557
8093,16121
8095,4356
8097,17379
8099,12291
8101,161451
8103,6807
8105,11803
8107,23513
8109,6208
8111,692
8113,7678
8115,2360
8117,28649
8119,23275
8121,4803
8123,269785
8125,10151
9001,939904
9003,898272
9005,186924
9007,165562
9009,862287
9011,274150
9013,151377
9015,117604
10001,169416
10003,549684
10005,206649
11001,646449
12001,253451
12003,27013
12005,174987
12007,26850
12009,550823
12011,1838844
12013,14682
12015,164736
12017,139271
12019,196399
12021,339642
12023,67543
12027,34517
12029,15940
12031,885855
12033,305817
12035,99956
12037,11598
12039,46194
12041,16931
12043,13345
12045,15829
12047,14354
12049,27519
12051,37471
12053,174441
12055,97616
12057,1291578
12059,19717
12061,141994
12063,48922
12065,14194
12067,8848
12069,308034
12071,661115
12073,281845
12075,39644
12077,8349
12079,18728
12081,342106
12083,337362
12085,151263
12086,2617176
12087,76351
12089,75710
12091,193811
12093,39330
12095,1225267
12097,298504
12099,1372171
12101,475502
12103,929048
12105,623009
12107,72577
12109,209647
12111,286832
12113,161096
12115,390429
12117,436041
12119,107056
12121,43734
12123,22857
12125,15136
12127,500800
12129,31022
12131,59807
12133,24624
13001,18440
13003,8290
13005,11216
13007,3341
13009,46039
13011,18415
13013,71453
13015,101273
13017,17515
13019,19048
13021,154721
13023,12771
13025,18292
13027,15516
13029,33157
13031,71214
13033,22923
13035,23361
13037,6523
13039,51476
13043,10937
13045,112355
13047,65311
13049,13255
13051,278434
13053,12842
13055,25138
13057,225106
13059,121265
13061,3045
13063,264220
13065,6795
13067,717190
13069,43220
13071,46275
13073,135416
13075,17066
13077,133180
13079,12504
13081,23336
13083,16507
13085,22686
13087,27359
13089,713340
13091,21221
13093,14304
13095,92969
13097,136379
13099,10542
13101,4057
13103,54456
13105,19599
13107,22867
13109,10833
13111,23760
13113,108365
13115,95821
13117,195405
13119,22009
13121,1010562
13123,28579
13125,3102
13127,81508
13129,55757
13131,25278
13133,16321
13135,859304
13137,43300
13139,187745
13141,8879
13143,28495
13145,32663
13147,25446
13149,11558
13151,211128
13153,147658
13155,9427
13157,61044
13159,13601
13161,15004
13163,16320
13165,9269
13167,9767
13169,28569
13171,17959
13173,10408
13175,47999
13177,29071
13179,64135
13181,7751
13183,16624
13185,112916
13187,30918
13189,21565
13191,14007
13193,14009
13195,28057
13197,8640
13199,21232
13201,5932
13205,23045
13207,26984
13209,9021
13211,17781
13213,39267
13215,202824
13217,102446
13219,34035
13221,14548
13223,146950
13225,27014
13227,29584
13229,18938
13231,17796
13233,41183
13235,11542
13237,21371
13239,2367
13241,16235
13243,7197
13245,202003
13247,86919
13249,5089
13251,14240
13253,8945
13255,63829
13257,25683
13259,5868
13261,31364
13263,6456
13265,1703
13267,25526
13269,8464
13271,16591
13273,9022
13275,44869
13277,40286
13279,27273
13281,10771
13283,6712
13285,69053
13287,8134
13289,8481
13291,21566
13293,26566
13295,68198
13297,85754
13299,35709
13301,5558
13303,20676
13305,30077
13307,2719
13309,7909
13311,27797
13313,102945
13315,8960
13317,10010
13319,9432
13321,21291
15001,190821
15003,983429
15005,90
15007,69512
15009,160202
16001,416464
16003,3828
16005,83249
16007,5943
16009,9044
16011,45290
16013,21329
16015,6795
16017,40699
16019,107517
16021,10853
16023,2642
16025,1042
16027,198871
16029,6808
16031,23331
16033,867
16035,8577
16037,4249
16039,26170
16041,12854
16043,12927
16045,16686
16047,15080
16049,16116
16051,26914
16053,22514
16055,144265
16057,38078
16059,7712
16061,3902
16063,5315
16065,37450
16067,20292
16069,39915
16071,4275
16073,11472
16075,22610
16077,7719
16079,12690
16081,10275
16083,79957
16085,9606
16087,9944
17001,67130
17003,7629
17005,17470
17007,53957
17009,6860
17011,34056
17013,5059
17015,14910
17017,13324
17019,204897
17021,34298
17023,16182
17025,13566
17027,37907
17029,53697
17031,5240700
17033,19505
17035,10939
17037,104741
17039,16420
17041,19887
17043,932126
17045,17960
17047,6672
17049,34307
17051,22060
17053,13832
17055,39202
17057,36346
17059,5415
17061,13629
17063,50228
17065,8368
17067,18618
17069,4181
17071,6990
17073,49860
17075,28982
17077,59814
17079,9592
17081,38644
17083,22641
17085,22407
17087,12677
17089,523643
17091,112120
17093,119348
17095,52078
17097,703019
17099,112183
17101,16558
17103,34858
17105,38186
17107,29964
17109,32464
17111,307409
17113,174647
17115,109278
17117,46880
17119,267225
17121,38622
17123,12153
17125,14248
17127,15073
17129,12607
17131,16178
17133,33493
17135,29654
17137,35067
17139,14876
17141,52385
17143,188429
17145,21887
17147,16433
17149,16150
17151,4312
17153,5908
17155,5801
17157,32890
17159,16182
17161,147258
17163,266955
17165,24939
17167,199145
17169,7444
17171,5222
17173,22119
17175,5907
17177,46740
17179,136352
17181,17583
17183,80329
17185,11665
17187,17726
17189,14448
17191,16612
17193,14549
17195,57557
17197,682829
17199,66924
17201,290666
17203,39273
18001,34614
18003,363014
18005,79587
18007,8767
18009,12481
18011,60477
18013,15023
18015,20086
18017,38463
18019,112938
18021,26803
18023,32916
18025,10621
18027,32407
18029,49904
18031,26277
18033,42307
18035,117484
18037,42361
18039,200563
18041,23861
18043,76244
18045,16880
18047,22951
18049,20449
18051,33612
18053,69126
18055,32781
18057,296693
18059,71575
18061,39163
18063,153879
18065,49044
18067,82760
18069,36791
18071,43466
18073,33389
18075,21330
18077,32458
18079,28241
18081,145535
18083,37954
18085,77963
18087,37996
18089,491456
18091,111281
18093,45844
18095,130482
18097,928281
18099,47109
18101,10160
18103,36140
18105,141888
18107,38177
18109,69782
18111,14087
18113,47570
18115,5994
18117,19773
18119,21201
18121,17202
18123,19558
18125,12683
18127,166557
18129,25486
18131,13007
18133,37505
18135,25627
18137,28419
18139,17004
18141,266709
18143,23972
18145,44729
18147,20944
18149,23197
18151,34358
18153,21223
18155,10526
18157,180174
18159,15650
18161,7277
18163,181398
18165,15878
18167,108291
18169,32358
18171,8415
18173,61049
18175,27780
18177,67893
18179,27814
18181,24466
18183,33294
19001,7472
19003,3894
19005,14169
19007,12692
19009,5873
19011,25699
19013,132546
19015,26364
19017,24624
19019,20976
19021,20567
19023,15021
19025,9926
19027,20598
19029,13598
19031,18393
19033,43575
19035,11945
19037,12321
19039,9325
19041,16491
19043,17773
19045,48420
19047,17434
19049,74641
19051,8791
19053,8136
19055,17534
19057,40480
19059,16955
19061,95697
19063,9996
19065,20502
19067,16092
19069,10548
19071,7080
19073,9139
19075,12314
19077,10687
19079,15312
19081,11094
19083,17441
19085,14431
19087,20222
19089,9526
19091,9688
19093,7141
19095,16330
19097,19587
19099,36641
19101,16810
19103,139155
19105,20611
19107,10329
19109,15321
19111,35682
19113,216111
19115,11282
19117,8746
19119,11712
19121,15448
19123,22417
19125,33252
19127,40994
19129,14896
19131,10709
19133,9121
19135,8012
19137,10424
19139,42836
19141,14044
19143,6211
19145,15713
19147,9185
19149,24957
19151,7154
19153,451677
19155,92728
19157,18601
19159,5072
19161,10071
19163,170385
19165,11961
19167,34547
19169,92406
19171,17576
19173,6161
19175,12583
19177,7436
19179,35391
19181,47336
19183,22015
19185,6402
19187,37044
19189,10554
19191,20994
19193,102130
19195,7541
19197,12972
20001,13124
20003,7897
20005,16749
20007,4947
20009,27509
20011,14852
20013,9997
20015,65803
20017,2700
20019,3552
20021,20978
20023,2694
20025,2193
20027,8406
20029,9292
20031,8412
20033,1955
20035,36204
20037,39278
20039,2930
20041,19609
20043,7851
20045,114322
20047,2945
20049,2655
20051,29061
20053,6398
20055,37098
20057,34819
20059,25740
20061,37384
20063,2769
20065,2593
20067,7950
20069,6009
20071,1290
20073,6424
20075,2609
20077,5860
20079,34741
20081,4141
20083,1950
20085,13366
20087,18813
20089,3046
20091,566933
20093,3923
20095,7844
20097,2523
20099,20916
20101,1720
20103,78185
20105,3147
20107,9516
20109,2798
20111,33510
20113,29569
20115,12219
20117,10002
20119,4343
20121,32835
20123,6378
20125,34292
20127,5741
20129,3143
20131,10161
20133,16430
20135,3073
20137,5622
20139,16142
20141,3818
20143,6042
20145,6971
20147,5540
20149,22691
20151,9878
20153,2589
20155,64190
20157,4820
20159,10011
20161,75394
20163,5190
20165,3186
20167,6933
20169,55740
20171,5035
20173,505415
20175,23390
20177,178831
20179,2553
20181,6115
20183,3706
20185,4359
20187,2194
20189,5816
20191,23591
20193,7948
20195,2980
20197,7051
20199,1569
20201,5629
20203,2192
20205,9105
20207,3221
20209,160384
21001,18732
21003,20311
21005,21811
21007,8332
21009,43027
21011,11961
21013,27885
21015,124442
21017,19998
21019,48886
21021,29013
21023,8416
21025,13545
21027,20040
21029,76854
21031,12793
21033,12823
21035,37657
21037,90988
21039,5001
21041,10953
21043,27202
21045,16067
21047,74167
21049,35614
21051,21364
21053,10146
21055,9255
21057,6789
21059,98218
21061,12062
21063,7637
21065,14488
21067,308428
21069,14508
21071,38728
21073,49648
21075,6385
21077,8474
21079,16915
21081,24753
21083,37451
21085,25997
21087,11180
21089,36519
21091,8687
21093,108191
21095,28499
21097,18518
21099,18573
21101,46347
21103,15445
21105,4745
21107,46634
21109,13427
21111,756832
21113,50173
21115,23449
21117,163145
21119,15976
21121,31790
21123,14064
21125,59563
21127,15856
21129,7260
21131,11019
21133,23619
21135,13806
21137,24370
21139,9359
21141,26876
21143,8451
21145,65373
21147,17989
21149,9496
21151,85590
21153,12950
21155,20045
21157,31107
21159,12647
21161,17278
21163,29210
21165,6288
21167,21349
21169,9983
21171,10681
21173,27251
21175,13380
21177,31179
21179,44540
21181,7039
21183,23988
21185,62364
21187,10662
21189,4654
21191,14570
21193,28010
21195,63380
21197,12494
21199,63907
21201,2235
21203,16693
21205,23527
21207,17752
21209,49947
21211,44216
21213,17793
21215,17637
21217,24649
21219,12503
21221,14293
21223,8816
21225,15029
21227,118370
21229,11875
21231,20678
21233,13452
21235,35766
21237,7248
21239,25275
22001,62204
22003,25537
22005,114393
22007,23187
22009,41299
22011,36167
22013,13981
22015,123823
22017,254887
22019,195296
22021,9989
22023,6744
22025,10238
22027,16650
22029,20442
22031,27083
22033,445227
22035,7529
22037,19728
22039,33578
22041,20571
22043,22030
22045,73878
22047,33367
22049,16112
22051,434767
22053,31301
22055,230845
22057,97141
22059,14777
22061,47414
22063,134053
22065,11927
22067,27057
22069,39138
22071,378715
22073,156220
22075,23550
22077,22499
22079,132723
22081,8894
22083,20857
22085,24235
22087,43482
22089,52617
22091,10875
22093,21752
22095,43761
22097,83454
22099,52936
22101,53543
22103,242333
22105,125412
22107,4908
22109,112749
22111,22344
22113,59253
22115,52606
22117,46419
22119,40678
22121,24573
22123,11465
22125,15444
22127,14813
23001,107604
23003,70055
23005,285456
23007,30495
23009,54845
23011,121164
23013,39550
23015,34088
23017,57277
23019,153364
23021,17124
23023,35013
23025,51706
23027,38940
23029,32190
23031,199431
24001,73521
24003,555743
24005,823015
24009,90484
24011,32693
24013,167564
24015,101913
24017,152864
24019,32660
24021,241409
24023,29889
24025,249215
24027,304580
24029,19944
24031,1016677
24033,890081
24035,48517
24037,109633
24039,26273
24041,37931
24043,149588
24045,100896
24047,51620
24510,622104
25001,214990
25003,129585
25005,552780
25007,17256
25009,762550
25011,71221
25013,467319
25015,159596
25017,1552802
25019,10399
25021,687802
25023,501915
25025,755503
25027,809106
26001,10578
26003,9522
26005,112531
26007,29091
26009,23370
26011,15487
26013,8695
26015,59097
26017,106832
26019,17428
26021,155252
26023,43649
26025,135012
26027,51910
26029,26129
26031,25726
26033,38696
26035,30569
26037,76739
26039,13904
26041,36905
26043,26098
26045,108348
26047,33140
26049,415376
26051,25493
26053,15916
26055,89987
26057,41968
26059,46101
26061,36225
26063,32224
26065,282234
26067,64073
26069,25429
26071,11516
26073,70436
26075,160369
26077,256725
26079,17196
26081,621700
26083,2191
26085,11386
26087,88389
26089,21747
26091,99188
26093,184443
26095,6502
26097,11061
26099,854769
26101,24450
26103,67700
26105,28605
26107,43108
26109,23791
26111,83919
26113,15051
26115,150376
26117,63105
26119,9350
26121,171008
26123,48001
26125,1231640
26127,26245
26129,21234
26131,6322
26133,23259
26135,8379
26137,24129
26139,272701
26141,13062
26143,24014
26145,196542
26147,160469
26149,60964
26151,41823
26153,8247
26155,68900
26157,54263
26159,75455
26161,354240
26163,1775273
26165,32645
27001,15742
27003,339534
27005,33231
27007,45670
27009,39214
27011,5122
27013,65528
27015,25332
27017,35460
27019,95562
27021,28555
27023,12093
27025,53761
27027,60661
27029,8838
27031,5200
27033,11616
27035,63208
27037,408509
27039,20349
27041,36545
27043,14191
27045,20835
27047,30948
27049,46464
27051,5989
27053,1198778
27055,18799
27057,20658
27059,38204
27061,45564
27063,10260
27065,15996
27067,42410
27069,4503
27071,13206
27073,7027
27075,10777
27077,3929
27079,27810
27081,5830
27083,25487
27085,35918
27087,5532
27089,9425
27091,20422
27093,23119
27095,25833
27097,32872
27099,39327
27101,8533
27103,33032
27105,21617
27107,6631
27109,149226
27111,57581
27113,14118
27115,29104
27117,9270
27119,31569
27121,10932
27123,526714
27125,4057
27127,15744
27129,15166
27131,65049
27133,9520
27135,15520
27137,200540
27139,137232
27141,90158
27143,15072
27145,152092
27147,36465
27149,9735
27151,9546
27153,24382
27155,3445
27157,21443
27159,13804
27161,19098
27163,246603
27165,11137
27167,6557
27169,51232
27171,128470
27173,10143
28001,32090
28003,37316
28005,12899
28007,19317
28009,8571
28011,34049
28013,14734
28015,10385
28017,17311
28019,8371
28021,9253
28023,16415
28025,20408
28027,25182
28029,28921
28031,19423
28033,168240
28035,77059
28037,7931
28039,23159
28041,14244
28043,21612
28045,45566
28047,196500
28049,244899
28051,18428
28053,8922
28055,1395
28057,23434
28059,140450
28061,16470
28063,7629
28065,11948
28067,68961
28069,10294
28071,51318
28073,58801
28075,80254
28077,12514
28079,23389
28081,85340
28083,31607
28085,34810
28087,59922
28089,100412
28091,26180
28093,36515
28095,36116
28097,10553
28099,29507
28101,21689
28103,11089
28105,49043
28107,34402
28109,55072
28111,12131
28113,40014
28115,30897
28117,25388
28119,7803
28121,146767
28123,28273
28125,4708
28127,27500
28129,16225
28131,18016
28133,27997
28135,15081
28137,28373
28139,22084
28141,19529
28143,10560
28145,27754
28147,14931
28149,48218
28151,49688
28153,20539
28155,9987
28157,9381
28159,18788
28161,12373
28163,27883
29001,25572
29003,17445
29005,5449
29007,25661
29009,35572
29011,12275
29013,16550
29015,18932
29017,12490
29019,170773
29021,89631
29023,43083
29025,9097
29027,44359
29029,43862
29031,77320
29033,9127
29035,6291
29037,100641
29039,13913
29041,7628
29043,80899
29045,6910
29047,230473
29049,20571
29051,76699
29053,17647
29055,24543
29057,7578
29059,16535
29061,8294
29063,12840
29065,15730
29067,13515
29069,31712
29071,101816
29073,14901
29075,6775
29077,283870
29079,10355
29081,8741
29083,22059
29085,9305
29087,4568
29089,10257
29091,40393
29093,10344
29095,679996
29097,116398
29099,221396
29101,54572
29103,4067
29105,35667
29107,32943
29109,38185
29111,10152
29113,53860
29115,12368
29117,14871
29119,22558
29121,15544
29123,12431
29125,9018
29127,28904
29129,3695
29131,25092
29133,14282
29135,15748
29137,8774
29139,11965
29141,20265
29143,18365
29145,58845
29147,23261
29149,10996
29151,13688
29153,9560
29155,17823
29157,19072
29159,42205
29161,44807
29163,18669
29165,93310
29167,30974
29169,53748
29171,4875
29173,10192
29175,24940
29177,23039
29179,6599
29181,14032
29183,373495
29185,9487
29186,17778
29187,66215
29189,1001444
29195,23252
29197,4358
29199,4921
29201,39290
29203,8297
29205,6177
29207,29780
29209,31297
29211,6448
29213,53575
29215,25636
29217,20949
29219,32999
29221,25172
29223,13404
29225,36466
29227,2090
29229,18473
29510,318416
30001,9341
30003,13042
30005,6604
30007,5692
30009,10340
30011,1174
30013,82384
30015,5849
30017,11951
30019,1791
30021,9445
30023,9329
30025,3079
30027,11501
30029,93068
30031,94720
30033,1290
30035,13739
30037,859
30039,3138
30041,16568
30043,11512
30045,2016
30047,29017
30049,65338
30051,2369
30053,19460
30055,1709
30057,7712
30059,1937
30061,4275
30063,111807
30065,4629
30067,15682
30069,506
30071,4179
30073,6211
30075,1748
30077,6993
30079,1179
30081,40823
30083,11214
30085,11125
30087,9329
30089,11363
30091,3668
30093,34523
30095,9318
30097,3669
30099,6065
30101,5138
30103,700
30105,7630
30107,2134
30109,1121
30111,154162
31001,31610
31003,6456
31005,458
31007,759
31009,482
31011,5388
31013,11305
31015,2032
31017,2926
31019,47893
31021,6574
31023,8312
31025,25357
31027,8711
31029,4000
31031,5788
31033,10091
31035,6392
31037,10425
31039,8996
31041,10792
31043,20947
31045,9088
31047,24207
31049,1937
31051,5851
31053,36515
31055,537256
31057,1981
31059,5698
31061,3085
31063,2709
31065,4865
31067,21864
31069,1902
31071,2035
31073,1972
31075,633
31077,2494
31079,60720
31081,9112
31083,3513
31085,976
31087,2872
31089,10449
31091,738
31093,6355
31095,7560
31097,5144
31099,6548
31101,8130
31103,790
31105,3702
31107,8565
31109,297036
31111,36051
31113,763
31115,576
31117,526
31119,35278
31121,7802
31123,4908
31125,3623
31127,7157
31129,4413
31131,15752
31133,2709
31135,2921
31137,9213
31139,7150
31141,32505
31143,5275
31145,11006
31147,8125
31149,1411
31151,14416
31153,169331
31155,20929
31157,36848
31159,17089
31161,5251
31163,3106
31165,1313
31167,6133
31169,5189
31171,699
31173,6895
31175,4193
31177,20223
31179,9411
31181,3688
31183,759
31185,13883
32001,24063
32003,2027868
32005,47118
32007,52384
32009,832
32011,2076
32013,17363
32015,6032
32017,5245
32019,51557
32021,4614
32023,42297
32027,6877
32029,3942
32031,433731
32033,10057
32510,54080
33001,60179
33003,47499
33005,76610
33007,31997
33009,89629
33011,403985
33013,146849
33015,299134
33017,124593
33019,42984
34001,275862
34003,925328
34005,450838
34007,512854
34009,95897
34011,157332
34013,789565
34015,290265
34017,660282
34019,126250
34021,370414
34023,828919
34025,629672
34027,499397
34029,583414
34031,505672
34033,65166
34035,330585
34037,145992
34039,548256
34041,107379
35001,674221
35003,3607
35005,65823
35006,27335
35007,13094
35009,50598
35011,1907
35013,213460
35015,55471
35017,29328
35019,4551
35021,693
35023,4654
35025,68062
35027,20105
35028,17798
35029,24659
35031,73308
35033,4704
35035,65616
35037,8662
35039,40072
35041,19955
35043,136575
35045,126503
35047,28541
35049,147423
35051,11572
35053,17584
35055,33035
35057,15717
35059,4370
35061,76284
36001,306945
36003,48109
36005,1418733
36007,197534
36009,78892
36011,79477
36013,133080
36015,88506
36017,49503
36019,81591
36021,62243
36023,48976
36025,46722
36027,296916
36029,919866
36031,38762
36033,51688
36035,54586
36037,59454
36039,48455
36041,4773
36043,64181
36045,119504
36047,2592149
36049,27149
36051,64705
36053,72382
36055,749606
36057,49897
36059,1352146
36061,1626159
36063,214249
36065,233585
36067,468387
36069,109103
36071,375592
36073,42235
36075,121165
36077,61683
36079,99645
36081,2296175
36083,159918
36085,472621
36087,320903
36089,111963
36091,223865
36093,155333
36095,31844
36097,18460
36099,35409
36101,98650
36103,1499738
36105,76665
36107,50243
36109,103617
36111,180998
36113,65337
36115,63093
36117,92473
36119,968802
36121,41531
36123,25156
37001,154378
37003,36930
37005,10939
37007,26161
37009,27151
37011,17713
37013,47464
37015,20344
37017,34843
37019,115301
37021,247912
37023,89842
37025,187226
37027,81990
37029,10187
37031,68434
37033,23190
37035,154810
37037,66817
37039,27218
37041,14726
37043,10584
37045,97047
37047,57246
37049,104489
37051,325871
37053,24396
37055,35019
37057,163420
37059,41554
37061,60084
37063,288133
37065,55574
37067,361220
37069,62260
37071,209420
37073,11650
37075,8736
37077,58275
37079,21232
37081,506610
37083,53453
37085,124987
37087,59183
37089,109540
37091,24431
37093,51322
37095,5721
37097,164517
37099,40919
37101,177967
37103,10215
37105,60266
37107,58914
37109,79740
37111,44961
37113,33857
37115,21022
37117,23699
37119,990977
37121,15328
37123,27571
37125,91587
37127,95093
37129,213267
37131,20839
37133,185220
37135,140352
37137,12953
37139,39981
37141,55334
37143,13601
37145,39276
37147,174263
37149,20411
37151,142577
37153,46405
37155,134841
37157,91878
37159,138323
37161,66956
37163,64150
37165,36025
37167,60635
37169,46588
37171,73050
37173,14058
37175,32903
37177,4109
37179,212756
37181,44808
37183,974289
37185,20575
37187,12722
37189,52372
37191,124583
37193,69023
37195,81667
37197,38038
37199,17566
38001,2360
38003,11190
38005,6877
38007,874
38009,6736
38011,3214
38013,2306
38015,88457
38017,162829
38019,3896
38021,5248
38023,2314
38025,4162
38027,2404
38029,3486
38031,3366
38033,1823
38035,69179
38037,2377
38039,2296
38041,2660
38043,2428
38045,4166
38047,1946
38049,5922
38051,2754
38053,9314
38055,9517
38057,8592
38059,28990
38061,9376
38063,3095
38065,1874
38067,7181
38069,4451
38071,11554
38073,5516
38075,2608
38077,16339
38079,14582
38081,3890
38083,1304
38085,4430
38087,761
38089,28212
38091,1960
38093,21120
38095,2317
38097,8245
38099,11104
38101,67990
38103,4206
38105,29595
39001,28105
39003,105298
39005,53043
39007,99811
39009,64681
39011,45920
39013,69571
39015,44264
39017,371272
39019,28275
39021,39455
39023,136167
39025,200218
39027,41945
39029,105893
39031,36760
39033,42808
39035,1263154
39037,52376
39039,38532
39041,184979
39043,76048
39045,148867
39047,28800
39049,1212263
39051,42488
39053,30621
39055,93972
39057,163204
39059,39636
39061,804520
39063,75773
39065,31641
39067,15622
39069,28092
39071,43299
39073,28665
39075,43593
39077,58889
39079,32783
39081,67964
39083,60810
39085,229857
39087,61917
39089,168375
39091,45481
39093,302827
39095,436393
39097,43277
39099,233869
39101,65905
39103,174915
39105,23496
39107,40784
39109,103439
39111,14585
39113,535846
39115,14904
39117,35033
39119,85231
39121,14628
39123,41153
39125,19254
39127,35997
39129,56304
39131,28367
39133,163862
39135,41732
39137,34088
39139,121773
39141,77910
39143,60098
39145,78153
39147,55914
39149,49192
39151,375432
39153,541824
39155,206442
39157,92672
39159,53306
39161,28459
39163,13276
39165,219169
39167,61310
39169,115071
39171,37500
39173,129264
39175,22447
40001,22194
40003,5847
40005,13898
40007,5566
40009,23637
40011,9720
40013,44244
40015,29594
40017,126123
40019,48491
40021,48017
40023,15045
40025,2335
40027,269340
40029,5867
40031,124937
40033,6152
40035,14672
40037,70470
40039,29377
40041,41377
40043,4844
40045,4170
40047,62267
40049,27334
40051,53685
40053,4528
40055,6171
40057,2869
40059,3813
40061,13052
40063,13823
40065,26088
40067,6432
40069,10990
40071,45633
40073,15276
40075,9341
40077,10775
40079,49774
40081,34351
40083,44422
40085,9742
40087,36511
40089,33065
40091,20493
40093,7683
40095,15988
40097,40804
40099,13712
40101,70303
40103,11446
40105,10555
40107,12377
40109,755245
40111,39438
40113,47987
40115,32245
40117,16513
40119,79066
40121,44703
40123,37992
40125,71158
40127,11233
40129,3743
40131,89044
40133,25426
40135,41218
40137,44919
40139,22081
40141,7711
40143,622409
40145,75700
40147,51577
40149,11678
40151,9041
40153,21221
41001,16018
41003,86591
41005,388263
41007,37244
41009,49344
41011,62282
41013,20815
41015,22339
41017,165954
41019,106940
41021,1947
41023,7283
41025,7146
41027,22675
41029,208545
41031,21145
41033,83306
41035,65910
41037,7820
41039,356212
41041,46350
41043,118765
41045,30479
41047,323614
41049,11336
41051,766135
41053,76794
41055,1731
41057,25317
41059,76720
41061,25652
41063,6814
41065,25477
41067,554996
41069,1381
41071,100725
42001,101546
42003,1231527
42005,68107
42007,170115
42009,49055
42011,413521
42013,126314
42015,62316
42017,626976
42019,185476
42021,140499
42023,4886
42025,64786
42027,155403
42029,509468
42031,39155
42033,81174
42035,39954
42037,66797
42039,87376
42041,241212
42043,270937
42045,561973
42047,31479
42049,280294
42051,134999
42053,7631
42055,152085
42057,14670
42059,37838
42061,45694
42063,87745
42065,44966
42067,24768
42069,213931
42071,529600
42073,89333
42075,135486
42077,355092
42079,320103
42081,116754
42083,42979
42085,115195
42087,46616
42089,167148
42091,812376
42093,18541
42095,299791
42097,94076
42099,45562
42101,1553165
42103,56591
42105,17497
42107,146920
42109,39865
42111,76520
42113,6351
42115,42286
42117,42463
42119,44867
42121,53907
42123,40885
42125,208206
42127,51548
42129,362437
42131,28003
42133,438965
44001,49220
44003,165035
44005,82397
44007,628600
44009,126259
45001,25007
45003,164176
45005,9839
45007,190641
45009,15430
45011,22119
45013,171838
45015,194020
45017,15055
45019,372803
45021,55885
45023,32578
45025,46197
45027,34355
